dataset_index,image,depth_range,valid_pixels,mae_m,mae_cm,absrel_pct,delta1_pct,fps,peak_vram_gb,input_resolution,processed_resolution
262,2011_09_26_drive_0023_sync_image_0000000392_image_02.png,0-80m,66657,1.6260604563741874,162.60604563741873,9.2879739280731,96.72802556370674,2.391140346745561,2.415170669555664,1216x352,1344x392
263,2011_09_26_drive_0023_sync_image_0000000395_image_03.png,0-10m,18509,0.8865438356759695,88.65438356759695,11.55836712814624,99.90275001350695,2.3913130294405534,2.415170669555664,1216x352,1344x392
263,2011_09_26_drive_0023_sync_image_0000000395_image_03.png,0-20m,40109,1.0507229853949653,105.07229853949653,9.792438464954628,98.8980029419831,2.3913130294405534,2.415170669555664,1216x352,1344x392
263,2011_09_26_drive_0023_sync_image_0000000395_image_03.png,0-40m,50514,1.470437443227587,147.0437443227587,9.976080480708688,96.35150651304589,2.3913130294405534,2.415170669555664,1216x352,1344x392
263,2011_09_26_drive_0023_sync_image_0000000395_image_03.png,0-80m,54834,1.791881822359685,179.1881822359685,10.050404086600894,95.40248750775066,2.3913130294405534,2.415170669555664,1216x352,1344x392
264,2011_09_26_drive_0023_sync_image_0000000398_image_02.png,0-10m,17974,0.8410440424041221,84.10440424041221,10.81201743470938,99.95549126516079,2.3937011192612623,2.415170669555664,1216x352,1344x392
264,2011_09_26_drive_0023_sync_image_0000000398_image_02.png,0-20m,43231,1.0802595122622511,108.02595122622512,9.851967656468693,98.56584395456964,2.3937011192612623,2.415170669555664,1216x352,1344x392
264,2011_09_26_drive_0023_sync_image_0000000398_image_02.png,0-40m,54400,1.4663391313482734,146.63391313482734,9.866561186509786,96.59926470588235,2.3937011192612623,2.415170669555664,1216x352,1344x392
264,2011_09_26_drive_0023_sync_image_0000000398_image_02.png,0-80m,58042,1.7171600776291958,171.7160077629196,9.875826724180321,95.99944867509734,2.3937011192612623,2.415170669555664,1216x352,1344x392
265,2011_09_26_drive_0023_sync_image_0000000401_image_03.png,0-10m,23749,1.0038367136337214,100.38367136337214,12.250008910657408,99.40629079119121,2.3625442237722325,2.415170669555664,1216x352,1344x392
265,2011_09_26_drive_0023_sync_image_0000000401_image_03.png,0-20m,43779,1.1519613263050394,115.19613263050394,11.091131499515484,98.15436624865804,2.3625442237722325,2.415170669555664,1216x352,1344x392
265,2011_09_26_drive_0023_sync_image_0000000401_image_03.png,0-40m,54543,1.3743343694662515,137.43343694662516,10.443828982036552,97.52122178831381,2.3625442237722325,2.415170669555664,1216x352,1344x392
265,2011_09_26_drive_0023_sync_image_0000000401_image_03.png,0-80m,58093,1.6558695719967822,165.5869571996782,10.483425213876565,96.92045513228788,2.3625442237722325,2.415170669555664,1216x352,1344x392
266,2011_09_26_drive_0023_sync_image_0000000404_image_02.png,0-10m,21307,0.9315202026368978,93.15202026368978,12.3122922300294,99.81226826864412,2.380576589803869,2.415170669555664,1216x352,1344x392
266,2011_09_26_drive_0023_sync_image_0000000404_image_02.png,0-20m,39915,1.055390784024565,105.53907840245651,10.648916660371182,99.51647250407115,2.380576589803869,2.415170669555664,1216x352,1344x392
266,2011_09_26_drive_0023_sync_image_0000000404_image_02.png,0-40m,51377,1.357074216876843,135.7074216876843,10.158692452644406,98.77377036417074,2.380576589803869,2.415170669555664,1216x352,1344x392
266,2011_09_26_drive_0023_sync_image_0000000404_image_02.png,0-80m,55199,1.710949462851648,171.09494628516478,10.277149963536898,97.28437109367924,2.380576589803869,2.415170669555664,1216x352,1344x392
267,2011_09_26_drive_0023_sync_image_0000000407_image_03.png,0-10m,20623,1.068437895187321,106.84378951873211,13.63424871723638,95.02497211850847,2.415352171557055,2.415170669555664,1216x352,1344x392
267,2011_09_26_drive_0023_sync_image_0000000407_image_03.png,0-20m,39836,1.1944472758881788,119.44472758881788,11.858030321462703,97.05542725173211,2.415352171557055,2.415170669555664,1216x352,1344x392
267,2011_09_26_drive_0023_sync_image_0000000407_image_03.png,0-40m,53750,1.395831418059593,139.5831418059593,10.692429804666958,97.25953488372093,2.415352171557055,2.415170669555664,1216x352,1344x392
267,2011_09_26_drive_0023_sync_image_0000000407_image_03.png,0-80m,56917,1.7792639842360873,177.92639842360873,10.947979994067198,95.67088918952157,2.415352171557055,2.415170669555664,1216x352,1344x392
268,2011_09_26_drive_0023_sync_image_0000000410_image_02.png,0-10m,22421,0.8532840178911504,85.32840178911503,10.933252697139284,99.72347352928058,2.4056984259568353,2.415170669555664,1216x352,1344x392
268,2011_09_26_drive_0023_sync_image_0000000410_image_02.png,0-20m,46641,0.9428498693591201,94.284986935912,9.254059211228824,99.60978538196008,2.4056984259568353,2.415170669555664,1216x352,1344x392
268,2011_09_26_drive_0023_sync_image_0000000410_image_02.png,0-40m,60152,1.1679139241193708,116.79139241193708,8.782135759376002,99.09063705279958,2.4056984259568353,2.415170669555664,1216x352,1344x392
268,2011_09_26_drive_0023_sync_image_0000000410_image_02.png,0-80m,63758,1.4690394662188566,146.90394662188567,8.951326925696428,98.03005113083849,2.4056984259568353,2.415170669555664,1216x352,1344x392
269,2011_09_26_drive_0023_sync_image_0000000413_image_03.png,0-10m,27485,0.8659243314943249,86.5924331494325,11.030861979573952,99.62525013643805,2.399979072134894,2.415170669555664,1216x352,1344x392
269,2011_09_26_drive_0023_sync_image_0000000413_image_03.png,0-20m,47400,0.8828090138576202,88.28090138576202,9.022403255543738,99.32911392405063,2.399979072134894,2.415170669555664,1216x352,1344x392
269,2011_09_26_drive_0023_sync_image_0000000413_image_03.png,0-40m,59457,1.174354796208549,117.43547962085489,8.909468580900993,98.54516709554805,2.399979072134894,2.415170669555664,1216x352,1344x392
269,2011_09_26_drive_0023_sync_image_0000000413_image_03.png,0-80m,62446,1.4259807504781543,142.59807504781543,9.000620715345764,97.6027287576466,2.399979072134894,2.415170669555664,1216x352,1344x392
270,2011_09_26_drive_0023_sync_image_0000000416_image_02.png,0-10m,24860,0.842886809677437,84.2886809677437,11.493863997302853,99.68624296057924,2.370361942352623,2.415170669555664,1216x352,1344x392
270,2011_09_26_drive_0023_sync_image_0000000416_image_02.png,0-20m,50576,1.0377306578771028,103.77306578771028,9.92117764523116,99.34356216387219,2.370361942352623,2.415170669555664,1216x352,1344x392
270,2011_09_26_drive_0023_sync_image_0000000416_image_02.png,0-40m,64620,1.3484267222257784,134.84267222257785,9.828959503684533,97.5673166202414,2.370361942352623,2.415170669555664,1216x352,1344x392
270,2011_09_26_drive_0023_sync_image_0000000416_image_02.png,0-80m,66930,1.5913408205752484,159.13408205752484,9.97486742456281,96.63379650380996,2.370361942352623,2.415170669555664,1216x352,1344x392
271,2011_09_26_drive_0023_sync_image_0000000419_image_03.png,0-10m,18813,0.7814275134232653,78.14275134232653,10.011779135752374,100.0,2.36146969372105,2.415170669555664,1216x352,1344x392
271,2011_09_26_drive_0023_sync_image_0000000419_image_03.png,0-20m,53589,1.0422150724740202,104.22150724740203,9.202282612108174,98.93075071376587,2.36146969372105,2.415170669555664,1216x352,1344x392
271,2011_09_26_drive_0023_sync_image_0000000419_image_03.png,0-40m,66976,1.236320824463346,123.63208244633459,8.884122574554212,98.6681796464405,2.36146969372105,2.415170669555664,1216x352,1344x392
271,2011_09_26_drive_0023_sync_image_0000000419_image_03.png,0-80m,69186,1.4567719958094765,145.67719958094764,9.063588079639901,97.82904055733819,2.36146969372105,2.415170669555664,1216x352,1344x392
272,2011_09_26_drive_0023_sync_image_0000000422_image_02.png,0-10m,25681,0.7666803984008684,76.66803984008685,9.768214086619931,99.8169853198863,2.288753226853216,2.415170669555664,1216x352,1344x392
272,2011_09_26_drive_0023_sync_image_0000000422_image_02.png,0-20m,55404,0.9092461136168724,90.92461136168724,8.529612716372627,98.93689986282578,2.288753226853216,2.415170669555664,1216x352,1344x392
272,2011_09_26_drive_0023_sync_image_0000000422_image_02.png,0-40m,69072,1.1197606128469395,111.97606128469396,8.379043396681395,98.85047486680565,2.288753226853216,2.415170669555664,1216x352,1344x392
272,2011_09_26_drive_0023_sync_image_0000000422_image_02.png,0-80m,71264,1.3078134699511752,130.78134699511753,8.505674654153943,98.30770094297262,2.288753226853216,2.415170669555664,1216x352,1344x392
273,2011_09_26_drive_0023_sync_image_0000000425_image_03.png,0-10m,22378,0.9266977550112132,92.66977550112132,12.134964695921576,98.06506390204666,2.330754586449639,2.415170669555664,1216x352,1344x392
273,2011_09_26_drive_0023_sync_image_0000000425_image_03.png,0-20m,45994,1.0095668946286205,100.95668946286204,10.11744196548379,98.45849458625038,2.330754586449639,2.415170669555664,1216x352,1344x392
273,2011_09_26_drive_0023_sync_image_0000000425_image_03.png,0-40m,57619,1.2121229420520263,121.21229420520262,9.65773811367327,98.46404831739531,2.330754586449639,2.415170669555664,1216x352,1344x392
273,2011_09_26_drive_0023_sync_image_0000000425_image_03.png,0-80m,59684,1.533733107562551,153.3733107562551,9.933786547752433,97.11648012867771,2.330754586449639,2.415170669555664,1216x352,1344x392
274,2011_09_26_drive_0023_sync_image_0000000428_image_02.png,0-10m,27193,0.7886410649963542,78.86410649963543,10.185098881358313,99.43367778472401,2.2729933163224043,2.415170669555664,1216x352,1344x392
274,2011_09_26_drive_0023_sync_image_0000000428_image_02.png,0-20m,48349,0.9857760253062344,98.57760253062344,9.273734022272723,98.75695464228836,2.2729933163224043,2.415170669555664,1216x352,1344x392
274,2011_09_26_drive_0023_sync_image_0000000428_image_02.png,0-40m,58678,1.0633137173364815,106.33137173364815,8.518841685294737,98.74058420532397,2.2729933163224043,2.415170669555664,1216x352,1344x392
274,2011_09_26_drive_0023_sync_image_0000000428_image_02.png,0-80m,61139,1.4800956220028942,148.00956220028942,8.983711558341223,96.67969708369452,2.2729933163224043,2.415170669555664,1216x352,1344x392
275,2011_09_26_drive_0023_sync_image_0000000431_image_03.png,0-10m,20251,0.7737278767582411,77.3727876758241,10.824036738070808,98.97289022764309,2.189973164050617,2.415170669555664,1216x352,1344x392
275,2011_09_26_drive_0023_sync_image_0000000431_image_03.png,0-20m,40178,1.0176900336774326,101.76900336774327,9.80961225867766,97.33436208870526,2.189973164050617,2.415170669555664,1216x352,1344x392
275,2011_09_26_drive_0023_sync_image_0000000431_image_03.png,0-40m,51367,1.1785009826190662,117.85009826190662,9.116695186651132,97.28230186695738,2.189973164050617,2.415170669555664,1216x352,1344x392
275,2011_09_26_drive_0023_sync_image_0000000431_image_03.png,0-80m,54089,1.6974647934957061,169.74647934957062,9.653458926923127,95.0747841520457,2.189973164050617,2.415170669555664,1216x352,1344x392
276,2011_09_26_drive_0023_sync_image_0000000434_image_02.png,0-10m,18790,0.5482046399362674,54.820463993626745,7.257329922869049,99.78179882916444,2.30144618281963,2.415170669555664,1216x352,1344x392
276,2011_09_26_drive_0023_sync_image_0000000434_image_02.png,0-20m,45473,0.6998134679194293,69.98134679194294,6.216320752891935,99.35566160138983,2.30144618281963,2.415170669555664,1216x352,1344x392
276,2011_09_26_drive_0023_sync_image_0000000434_image_02.png,0-40m,56275,0.8883609053740127,88.83609053740128,6.238824916408349,99.08307418924922,2.30144618281963,2.415170669555664,1216x352,1344x392
276,2011_09_26_drive_0023_sync_image_0000000434_image_02.png,0-80m,60456,1.6137397404313008,161.37397404313006,7.224954134606293,96.10625909752547,2.30144618281963,2.415170669555664,1216x352,1344x392
277,2011_09_26_drive_0023_sync_image_0000000437_image_03.png,0-10m,27685,0.6306905152243527,63.069051522435274,8.127995087339041,99.844681235326,2.3269678352969687,2.415170669555664,1216x352,1344x392
277,2011_09_26_drive_0023_sync_image_0000000437_image_03.png,0-20m,52503,0.7841967794642372,78.41967794642372,7.4869918648266545,99.47050644725063,2.3269678352969687,2.415170669555664,1216x352,1344x392
277,2011_09_26_drive_0023_sync_image_0000000437_image_03.png,0-40m,60563,0.8919283117396949,89.1928311739695,7.214474675086812,98.89371398378547,2.3269678352969687,2.415170669555664,1216x352,1344x392
277,2011_09_26_drive_0023_sync_image_0000000437_image_03.png,0-80m,64525,1.5355028437644371,153.5502843764437,8.075021186298462,95.83727237504843,2.3269678352969687,2.415170669555664,1216x352,1344x392
278,2011_09_26_drive_0023_sync_image_0000000440_image_02.png,0-10m,31024,0.603839917779891,60.383991777989095,8.136661119773759,98.75580195977308,2.3417876552542713,2.415170669555664,1216x352,1344x392
278,2011_09_26_drive_0023_sync_image_0000000440_image_02.png,0-20m,50852,0.6844748188732348,68.44748188732348,7.262296959545125,98.93416188153859,2.3417876552542713,2.415170669555664,1216x352,1344x392
278,2011_09_26_drive_0023_sync_image_0000000440_image_02.png,0-40m,61352,0.8321573701018631,83.2157370101863,6.980078123749728,98.65693049941322,2.3417876552542713,2.415170669555664,1216x352,1344x392
278,2011_09_26_drive_0023_sync_image_0000000440_image_02.png,0-80m,65269,1.2804282337057744,128.04282337057745,7.515104835777296,96.85302364062571,2.3417876552542713,2.415170669555664,1216x352,1344x392
279,2011_09_26_drive_0023_sync_image_0000000443_image_03.png,0-10m,21325,0.7521057777024657,75.21057777024657,10.637441020770071,96.23915592028136,2.2971638756150394,2.415170669555664,1216x352,1344x392
279,2011_09_26_drive_0023_sync_image_0000000443_image_03.png,0-20m,45940,0.9182960077685587,91.82960077685587,9.308830618679197,97.32477144101001,2.2971638756150394,2.415170669555664,1216x352,1344x392
279,2011_09_26_drive_0023_sync_image_0000000443_image_03.png,0-40m,56602,1.141803767675983,114.18037676759829,9.03264826417406,96.86760185152468,2.2971638756150394,2.415170669555664,1216x352,1344x392
279,2011_09_26_drive_0023_sync_image_0000000443_image_03.png,0-80m,60450,1.58067803727979,158.067803727979,9.467839758968918,94.92307692307692,2.2971638756150394,2.415170669555664,1216x352,1344x392
280,2011_09_26_drive_0023_sync_image_0000000446_image_02.png,0-10m,26167,0.8357681157541853,83.57681157541853,10.798315767577222,98.10066113807467,2.313929415391976,2.415170669555664,1216x352,1344x392
280,2011_09_26_drive_0023_sync_image_0000000446_image_02.png,0-20m,56863,0.9529078255527713,95.29078255527713,9.019345208886023,97.96528498320525,2.313929415391976,2.415170669555664,1216x352,1344x392
280,2011_09_26_drive_0023_sync_image_0000000446_image_02.png,0-40m,66603,1.0634151089648385,106.34151089648385,8.653008615508789,97.28090326261581,2.313929415391976,2.415170669555664,1216x352,1344x392
280,2011_09_26_drive_0023_sync_image_0000000446_image_02.png,0-80m,71139,1.5517736426319952,155.17736426319954,9.217470767112792,95.27544666076273,2.313929415391976,2.415170669555664,1216x352,1344x392
281,2011_09_26_drive_0023_sync_image_0000000449_image_03.png,0-10m,26872,0.8422652434365812,84.22652434365811,10.861466321788804,99.20735337898185,2.369267379816508,2.415170669555664,1216x352,1344x392
281,2011_09_26_drive_0023_sync_image_0000000449_image_03.png,0-20m,61181,0.9236318012102309,92.36318012102309,8.702621447661402,99.0716071983132,2.369267379816508,2.415170669555664,1216x352,1344x392
281,2011_09_26_drive_0023_sync_image_0000000449_image_03.png,0-40m,66776,1.034148415648553,103.4148415648553,8.630280982087694,98.29429735234217,2.369267379816508,2.415170669555664,1216x352,1344x392
281,2011_09_26_drive_0023_sync_image_0000000449_image_03.png,0-80m,70622,1.3594508224422053,135.94508224422052,8.941331830406881,97.05049418028376,2.369267379816508,2.415170669555664,1216x352,1344x392
282,2011_09_26_drive_0023_sync_image_0000000452_image_02.png,0-10m,31765,0.6757199441881869,67.57199441881869,8.6445683423644,99.96222257201323,2.22404049886691,2.415170669555664,1216x352,1344x392
282,2011_09_26_drive_0023_sync_image_0000000452_image_02.png,0-20m,59881,0.813667088252816,81.36670882528159,7.843187904468435,99.3136387167883,2.22404049886691,2.415170669555664,1216x352,1344x392
282,2011_09_26_drive_0023_sync_image_0000000452_image_02.png,0-40m,64688,1.000190061285093,100.01900612850929,8.020811722659445,98.21296067276775,2.22404049886691,2.415170669555664,1216x352,1344x392
282,2011_09_26_drive_0023_sync_image_0000000452_image_02.png,0-80m,68797,1.3560632977275715,135.60632977275716,8.392102415651467,96.7920112795616,2.22404049886691,2.415170669555664,1216x352,1344x392
283,2011_09_26_drive_0023_sync_image_0000000455_image_03.png,0-10m,22719,0.7008879813012893,70.08879813012892,9.62237706083539,99.63906862097804,2.323989732643129,2.415170669555664,1216x352,1344x392
283,2011_09_26_drive_0023_sync_image_0000000455_image_03.png,0-20m,45029,0.8496060957848588,84.96060957848587,8.651228636637253,98.43656310377756,2.323989732643129,2.415170669555664,1216x352,1344x392
283,2011_09_26_drive_0023_sync_image_0000000455_image_03.png,0-40m,51529,1.1609829533497809,116.09829533497809,8.847475113857753,96.95123134545595,2.323989732643129,2.415170669555664,1216x352,1344x392
283,2011_09_26_drive_0023_sync_image_0000000455_image_03.png,0-80m,55361,1.5278215068016383,152.78215068016382,9.0634941257481,95.73345857191886,2.323989732643129,2.415170669555664,1216x352,1344x392
284,2011_09_26_drive_0023_sync_image_0000000458_image_02.png,0-10m,22771,0.6195498571990167,61.954985719901664,7.966872156583622,98.42343331430328,2.3729594625665458,2.415170669555664,1216x352,1344x392
284,2011_09_26_drive_0023_sync_image_0000000458_image_02.png,0-20m,41011,0.7667722947589771,76.67722947589772,7.6619531175038755,97.03738021506425,2.3729594625665458,2.415170669555664,1216x352,1344x392
284,2011_09_26_drive_0023_sync_image_0000000458_image_02.png,0-40m,50245,1.12453556296149,112.45355629614899,7.855165872222998,95.6353866056324,2.3729594625665458,2.415170669555664,1216x352,1344x392
284,2011_09_26_drive_0023_sync_image_0000000458_image_02.png,0-80m,53963,1.5633620276867393,156.33620276867393,8.236516079869787,94.72045660915813,2.3729594625665458,2.415170669555664,1216x352,1344x392
285,2011_09_26_drive_0023_sync_image_0000000461_image_03.png,0-10m,17862,0.8661094745240464,86.61094745240464,12.775689819901666,95.47643041092823,2.3935664762250752,2.415170669555664,1216x352,1344x392
285,2011_09_26_drive_0023_sync_image_0000000461_image_03.png,0-20m,30607,0.9750079779295124,97.50079779295125,10.8999196369249,95.56964093181298,2.3935664762250752,2.415170669555664,1216x352,1344x392
285,2011_09_26_drive_0023_sync_image_0000000461_image_03.png,0-40m,40085,1.4184283118422256,141.84283118422258,10.497610839964896,93.5536983909193,2.3935664762250752,2.415170669555664,1216x352,1344x392
285,2011_09_26_drive_0023_sync_image_0000000461_image_03.png,0-80m,43997,1.9223571247975062,192.23571247975062,10.701797108447225,92.65631747619156,2.3935664762250752,2.415170669555664,1216x352,1344x392
286,2011_09_26_drive_0023_sync_image_0000000464_image_02.png,0-10m,16777,0.6809466024572634,68.09466024572633,9.518038852631555,98.90326041604578,2.357284125692946,2.415170669555664,1216x352,1344x392
286,2011_09_26_drive_0023_sync_image_0000000464_image_02.png,0-20m,33643,0.935834111205832,93.58341112058321,9.117741844268537,98.36221502244152,2.357284125692946,2.415170669555664,1216x352,1344x392
286,2011_09_26_drive_0023_sync_image_0000000464_image_02.png,0-40m,44159,1.407512496327001,140.75124963270008,9.263011314546215,95.82191625716162,2.357284125692946,2.415170669555664,1216x352,1344x392
286,2011_09_26_drive_0023_sync_image_0000000464_image_02.png,0-80m,48265,2.063733523741394,206.3733523741394,9.808452272441984,94.06402154770538,2.357284125692946,2.415170669555664,1216x352,1344x392
287,2011_09_26_drive_0023_sync_image_0000000467_image_03.png,0-10m,22971,0.7816486938419768,78.16486938419767,9.544836405381394,99.9129336990118,2.371751116069533,2.415170669555664,1216x352,1344x392
287,2011_09_26_drive_0023_sync_image_0000000467_image_03.png,0-20m,46698,0.8688654704105983,86.88654704105983,8.130479481980965,98.87147201164932,2.371751116069533,2.415170669555664,1216x352,1344x392
287,2011_09_26_drive_0023_sync_image_0000000467_image_03.png,0-40m,57390,1.217734844461512,121.77348444615119,8.38554236521509,97.25039205436488,2.371751116069533,2.415170669555664,1216x352,1344x392
287,2011_09_26_drive_0023_sync_image_0000000467_image_03.png,0-80m,61178,1.6494901937440594,164.94901937440594,8.76482573826379,96.02634934126647,2.371751116069533,2.415170669555664,1216x352,1344x392
288,2011_09_26_drive_0036_sync_image_0000000005_image_02.png,0-10m,43870,0.9205717273853025,92.05717273853024,11.957326607534489,99.98632322771826,2.3553430721721735,2.415170669555664,1216x352,1344x392
288,2011_09_26_drive_0036_sync_image_0000000005_image_02.png,0-20m,86984,0.992753896330182,99.2753896330182,9.911470818410956,99.4493240136117,2.3553430721721735,2.415170669555664,1216x352,1344x392
288,2011_09_26_drive_0036_sync_image_0000000005_image_02.png,0-40m,94361,1.127140152544199,112.7140152544199,9.904816155596343,99.22001674420576,2.3553430721721735,2.415170669555664,1216x352,1344x392
288,2011_09_26_drive_0036_sync_image_0000000005_image_02.png,0-80m,97436,1.2172975154183192,121.72975154183192,9.82530900869709,99.06194835584384,2.3553430721721735,2.415170669555664,1216x352,1344x392
289,2011_09_26_drive_0036_sync_image_0000000008_image_03.png,0-10m,44676,0.8054469810175547,80.54469810175547,10.54549660311293,99.79631121855135,2.3995057018606,2.415170669555664,1216x352,1344x392
289,2011_09_26_drive_0036_sync_image_0000000008_image_03.png,0-20m,73717,0.9288002895012292,92.88002895012292,9.5351865907356,99.03821370918513,2.3995057018606,2.415170669555664,1216x352,1344x392
289,2011_09_26_drive_0036_sync_image_0000000008_image_03.png,0-40m,81190,1.0593233763606313,105.93233763606314,9.465606442815645,98.90257420864639,2.3995057018606,2.415170669555664,1216x352,1344x392
289,2011_09_26_drive_0036_sync_image_0000000008_image_03.png,0-80m,84743,1.2162413297589074,121.62413297589075,9.42652627786407,98.84946249247726,2.3995057018606,2.415170669555664,1216x352,1344x392
290,2011_09_26_drive_0036_sync_image_0000000011_image_02.png,0-10m,41710,0.8385401885819875,83.85401885819876,11.499919440915745,99.0385998561496,2.391592118817146,2.415170669555664,1216x352,1344x392
290,2011_09_26_drive_0036_sync_image_0000000011_image_02.png,0-20m,66563,1.0499615184626392,104.99615184626391,11.102452980244951,98.64038579991887,2.391592118817146,2.415170669555664,1216x352,1344x392
290,2011_09_26_drive_0036_sync_image_0000000011_image_02.png,0-40m,76739,1.2464754878064894,124.64754878064895,10.91993487983333,98.31767419434708,2.391592118817146,2.415170669555664,1216x352,1344x392
290,2011_09_26_drive_0036_sync_image_0000000011_image_02.png,0-80m,80634,1.451743140941983,145.1743140941983,10.863654355440149,98.14470322692661,2.391592118817146,2.415170669555664,1216x352,1344x392
291,2011_09_26_drive_0036_sync_image_0000000014_image_03.png,0-10m,39991,0.7400045020913378,74.00045020913379,10.304790255344553,99.41236778275112,2.3471423542938354,2.415170669555664,1216x352,1344x392
291,2011_09_26_drive_0036_sync_image_0000000014_image_03.png,0-20m,61718,0.9214471171048197,92.14471171048197,9.990028950869885,98.80585890663987,2.3471423542938354,2.415170669555664,1216x352,1344x392
291,2011_09_26_drive_0036_sync_image_0000000014_image_03.png,0-40m,72433,1.0905579334445363,109.05579334445363,9.700839546504772,98.49239987298607,2.3471423542938354,2.415170669555664,1216x352,1344x392
291,2011_09_26_drive_0036_sync_image_0000000014_image_03.png,0-80m,76558,1.325986555216906,132.5986555216906,9.691481129055738,97.6684343896131,2.3471423542938354,2.415170669555664,1216x352,1344x392
292,2011_09_26_drive_0036_sync_image_0000000017_image_02.png,0-10m,42951,0.9356009867085237,93.56009867085237,12.553477373703803,97.78584899071035,2.3678811134195428,2.415170669555664,1216x352,1344x392
292,2011_09_26_drive_0036_sync_image_0000000017_image_02.png,0-20m,69285,1.134924808274257,113.4924808274257,11.719283978150205,98.18864112001154,2.3678811134195428,2.415170669555664,1216x352,1344x392
292,2011_09_26_drive_0036_sync_image_0000000017_image_02.png,0-40m,80690,1.301990058924691,130.1990058924691,11.262986482099482,98.22778535134465,2.3678811134195428,2.415170669555664,1216x352,1344x392
292,2011_09_26_drive_0036_sync_image_0000000017_image_02.png,0-80m,84785,1.5310257287409856,153.10257287409857,11.213670856871499,97.27782036916908,2.3678811134195428,2.415170669555664,1216x352,1344x392
293,2011_09_26_drive_0036_sync_image_0000000020_image_03.png,0-10m,37358,0.8905916326120915,89.05916326120915,11.927789644146497,99.47534664596606,2.38578473114246,2.415170669555664,1216x352,1344x392
293,2011_09_26_drive_0036_sync_image_0000000020_image_03.png,0-20m,69794,1.166488118621515,116.6488118621515,11.311785549843382,99.28933719230879,2.38578473114246,2.415170669555664,1216x352,1344x392
293,2011_09_26_drive_0036_sync_image_0000000020_image_03.png,0-40m,82305,1.3017877699733396,130.17877699733396,10.707362859741869,99.27343417775349,2.38578473114246,2.415170669555664,1216x352,1344x392
293,2011_09_26_drive_0036_sync_image_0000000020_image_03.png,0-80m,86489,1.5075108562093433,150.75108562093433,10.654640586535615,98.28186243337304,2.38578473114246,2.415170669555664,1216x352,1344x392
294,2011_09_26_drive_0036_sync_image_0000000023_image_02.png,0-10m,40012,0.8373710649389869,83.7371064938987,10.64351127394288,100.0,2.355124515349674,2.415170669555664,1216x352,1344x392
294,2011_09_26_drive_0036_sync_image_0000000023_image_02.png,0-20m,77071,1.08174447907137,108.174447907137,10.286707868340306,99.62372357955651,2.355124515349674,2.415170669555664,1216x352,1344x392
294,2011_09_26_drive_0036_sync_image_0000000023_image_02.png,0-40m,90267,1.223802233460204,122.38022334602039,9.856615345688192,99.51809631426767,2.355124515349674,2.415170669555664,1216x352,1344x392
294,2011_09_26_drive_0036_sync_image_0000000023_image_02.png,0-80m,95179,1.472298880336522,147.2298880336522,9.902428405735858,98.63310183969153,2.355124515349674,2.415170669555664,1216x352,1344x392
295,2011_09_26_drive_0036_sync_image_0000000026_image_03.png,0-10m,40074,0.8634463091563421,86.34463091563421,11.136796892419348,99.79787393322354,2.3980412798197595,2.415170669555664,1216x352,1344x392
295,2011_09_26_drive_0036_sync_image_0000000026_image_03.png,0-20m,75395,0.9761121885728612,97.61121885728612,9.833968189438151,99.59148484647523,2.3980412798197595,2.415170669555664,1216x352,1344x392
295,2011_09_26_drive_0036_sync_image_0000000026_image_03.png,0-40m,87447,1.0588519952377013,105.88519952377014,9.290890823954419,99.51742198131438,2.3980412798197595,2.415170669555664,1216x352,1344x392
295,2011_09_26_drive_0036_sync_image_0000000026_image_03.png,0-80m,92149,1.2302391177182408,123.02391177182407,9.22349671872277,99.34779541828995,2.3980412798197595,2.415170669555664,1216x352,1344x392
296,2011_09_26_drive_0036_sync_image_0000000029_image_02.png,0-10m,43181,0.7959187241653622,79.59187241653622,10.326273374637625,99.666519997221,2.390936819161683,2.415170669555664,1216x352,1344x392
296,2011_09_26_drive_0036_sync_image_0000000029_image_02.png,0-20m,76104,0.9375919627489182,93.75919627489182,9.476638170094564,99.52039314622097,2.390936819161683,2.415170669555664,1216x352,1344x392
296,2011_09_26_drive_0036_sync_image_0000000029_image_02.png,0-40m,88670,1.047258223914046,104.7258223914046,9.01072244836243,99.476711401827,2.390936819161683,2.415170669555664,1216x352,1344x392
296,2011_09_26_drive_0036_sync_image_0000000029_image_02.png,0-80m,93109,1.248795899339132,124.8795899339132,9.041319113692522,98.59412086908893,2.390936819161683,2.415170669555664,1216x352,1344x392
297,2011_09_26_drive_0036_sync_image_0000000032_image_03.png,0-10m,41057,0.7190082963136585,71.90082963136585,9.325546759371933,99.79540638624351,2.414743846434343,2.415170669555664,1216x352,1344x392
297,2011_09_26_drive_0036_sync_image_0000000032_image_03.png,0-20m,73499,0.8247251835133304,82.47251835133304,8.340076443028973,99.83129022163567,2.414743846434343,2.415170669555664,1216x352,1344x392
297,2011_09_26_drive_0036_sync_image_0000000032_image_03.png,0-40m,85787,0.9558081852062259,95.58081852062259,8.070237530808381,99.65379369834591,2.414743846434343,2.415170669555664,1216x352,1344x392
297,2011_09_26_drive_0036_sync_image_0000000032_image_03.png,0-80m,89876,1.1421046837228572,114.21046837228572,8.138103169990053,99.22226178290089,2.414743846434343,2.415170669555664,1216x352,1344x392
298,2011_09_26_drive_0036_sync_image_0000000035_image_02.png,0-10m,40867,0.5981939822748228,59.81939822748228,7.916376607504118,99.96329556855164,2.400305702858971,2.415170669555664,1216x352,1344x392
